slug,asset,question,endDate,eventStartTime,priceToBeat,winningOutcome,outcomePrices,lastTradePrice,volume,openInterest,oneHourPriceChange,spread,umaResolutionStatus,conditionId,resolutionSource,finalPrice,closedTime
bnb-updown-5m-1782259200,BNB,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
btc-updown-5m-1782259200,BTC,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
doge-updown-5m-1782259200,DOGE,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
eth-updown-5m-1782259200,ETH,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
hype-updown-5m-1782259200,HYPE,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
sol-updown-5m-1782259200,SOL,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782259200,XRP,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782259500,BNB,,,2026-06-24T00:05:00Z,,,,,,,,,,,,,
btc-updown-5m-1782259500,BTC,,,2026-06-24T00:05:00Z,,,,,,,,,,,,,
doge-updown-5m-1782259500,DOGE,,,2026-06-24T00:05:00Z,,,,,,,,,,,,,
eth-updown-5m-1782259500,ETH,,,2026-06-24T00:05:00Z,,,,,,,,,,,,,
hype-updown-5m-1782259500,HYPE,,,2026-06-24T00:05:00Z,,,,,,,,,,,,,
sol-updown-5m-1782259500,SOL,,,2026-06-24T00:05:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782259500,XRP,,,2026-06-24T00:05:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782259800,BNB,,,2026-06-24T00:10:00Z,,,,,,,,,,,,,
btc-updown-5m-1782259800,BTC,,,2026-06-24T00:10:00Z,,,,,,,,,,,,,
doge-updown-5m-1782259800,DOGE,,,2026-06-24T00:10:00Z,,,,,,,,,,,,,
eth-updown-5m-1782259800,ETH,,,2026-06-24T00:10:00Z,,,,,,,,,,,,,
hype-updown-5m-1782259800,HYPE,,,2026-06-24T00:10:00Z,,,,,,,,,,,,,
sol-updown-5m-1782259800,SOL,,,2026-06-24T00:10:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782259800,XRP,,,2026-06-24T00:10:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782260100,BNB,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
btc-updown-5m-1782260100,BTC,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
doge-updown-5m-1782260100,DOGE,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
eth-updown-5m-1782260100,ETH,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
hype-updown-5m-1782260100,HYPE,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
sol-updown-5m-1782260100,SOL,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782260100,XRP,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782260400,BNB,,,2026-06-24T00:20:00Z,,,,,,,,,,,,,
btc-updown-5m-1782260400,BTC,,,2026-06-24T00:20:00Z,,,,,,,,,,,,,
doge-updown-5m-1782260400,DOGE,,,2026-06-24T00:20:00Z,,,,,,,,,,,,,
eth-updown-5m-1782260400,ETH,,,2026-06-24T00:20:00Z,,,,,,,,,,,,,
hype-updown-5m-1782260400,HYPE,,,2026-06-24T00:20:00Z,,,,,,,,,,,,,
sol-updown-5m-1782260400,SOL,,,2026-06-24T00:20:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782260400,XRP,,,2026-06-24T00:20:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782260700,BNB,,,2026-06-24T00:25:00Z,,,,,,,,,,,,,
btc-updown-5m-1782260700,BTC,,,2026-06-24T00:25:00Z,,,,,,,,,,,,,
doge-updown-5m-1782260700,DOGE,,,2026-06-24T00:25:00Z,,,,,,,,,,,,,
eth-updown-5m-1782260700,ETH,,,2026-06-24T00:25:00Z,,,,,,,,,,,,,
hype-updown-5m-1782260700,HYPE,,,2026-06-24T00:25:00Z,,,,,,,,,,,,,
sol-updown-5m-1782260700,SOL,,,2026-06-24T00:25:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782260700,XRP,,,2026-06-24T00:25:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782261000,BNB,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
btc-updown-5m-1782261000,BTC,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
doge-updown-5m-1782261000,DOGE,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
eth-updown-5m-1782261000,ETH,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
hype-updown-5m-1782261000,HYPE,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
sol-updown-5m-1782261000,SOL,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782261000,XRP,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782261300,BNB,,,2026-06-24T00:35:00Z,,,,,,,,,,,,,
btc-updown-5m-1782261300,BTC,,,2026-06-24T00:35:00Z,,,,,,,,,,,,,
doge-updown-5m-1782261300,DOGE,,,2026-06-24T00:35:00Z,,,,,,,,,,,,,
eth-updown-5m-1782261300,ETH,,,2026-06-24T00:35:00Z,,,,,,,,,,,,,
hype-updown-5m-1782261300,HYPE,,,2026-06-24T00:35:00Z,,,,,,,,,,,,,
sol-updown-5m-1782261300,SOL,,,2026-06-24T00:35:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782261300,XRP,,,2026-06-24T00:35:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782261600,BNB,,,2026-06-24T00:40:00Z,,,,,,,,,,,,,
btc-updown-5m-1782261600,BTC,,,2026-06-24T00:40:00Z,,,,,,,,,,,,,
doge-updown-5m-1782261600,DOGE,,,2026-06-24T00:40:00Z,,,,,,,,,,,,,
eth-updown-5m-1782261600,ETH,,,2026-06-24T00:40:00Z,,,,,,,,,,,,,
hype-updown-5m-1782261600,HYPE,,,2026-06-24T00:40:00Z,,,,,,,,,,,,,
sol-updown-5m-1782261600,SOL,,,2026-06-24T00:40:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782261600,XRP,,,2026-06-24T00:40:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782261900,BNB,,,2026-06-24T00:45:00Z,,,,,,,,,,,,,
btc-updown-5m-1782261900,BTC,,,2026-06-24T00:45:00Z,,,,,,,,,,,,,
doge-updown-5m-1782261900,DOGE,,,2026-06-24T00:45:00Z,,,,,,,,,,,,,
eth-updown-5m-1782261900,ETH,,,2026-06-24T00:45:00Z,,,,,,,,,,,,,
hype-updown-5m-1782261900,HYPE,,,2026-06-24T00:45:00Z,,,,,,,,,,,,,
sol-updown-5m-1782261900,SOL,,,2026-06-24T00:45:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782261900,XRP,,,2026-06-24T00:45:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782262200,BNB,,,2026-06-24T00:50:00Z,,,,,,,,,,,,,
btc-updown-5m-1782262200,BTC,,,2026-06-24T00:50:00Z,,,,,,,,,,,,,
doge-updown-5m-1782262200,DOGE,,,2026-06-24T00:50:00Z,,,,,,,,,,,,,
eth-updown-5m-1782262200,ETH,,,2026-06-24T00:50:00Z,,,,,,,,,,,,,
hype-updown-5m-1782262200,HYPE,,,2026-06-24T00:50:00Z,,,,,,,,,,,,,
sol-updown-5m-1782262200,SOL,,,2026-06-24T00:50:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782262200,XRP,,,2026-06-24T00:50:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782262500,BNB,,,2026-06-24T00:55:00Z,,,,,,,,,,,,,
btc-updown-5m-1782262500,BTC,,,2026-06-24T00:55:00Z,,,,,,,,,,,,,
doge-updown-5m-1782262500,DOGE,,,2026-06-24T00:55:00Z,,,,,,,,,,,,,
eth-updown-5m-1782262500,ETH,,,2026-06-24T00:55:00Z,,,,,,,,,,,,,
hype-updown-5m-1782262500,HYPE,,,2026-06-24T00:55:00Z,,,,,,,,,,,,,
sol-updown-5m-1782262500,SOL,,,2026-06-24T00:55:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782262500,XRP,,,2026-06-24T00:55:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782262800,BNB,,,2026-06-24T01:00:00Z,,,,,,,,,,,,,
btc-updown-5m-1782262800,BTC,,,2026-06-24T01:00:00Z,,,,,,,,,,,,,
doge-updown-5m-1782262800,DOGE,,,2026-06-24T01:00:00Z,,,,,,,,,,,,,
eth-updown-5m-1782262800,ETH,,,2026-06-24T01:00:00Z,,,,,,,,,,,,,
hype-updown-5m-1782262800,HYPE,,,2026-06-24T01:00:00Z,,,,,,,,,,,,,
sol-updown-5m-1782262800,SOL,,,2026-06-24T01:00:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782262800,XRP,,,2026-06-24T01:00:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782263100,BNB,,,2026-06-24T01:05:00Z,,,,,,,,,,,,,
btc-updown-5m-1782263100,BTC,,,2026-06-24T01:05:00Z,,,,,,,,,,,,,
doge-updown-5m-1782263100,DOGE,,,2026-06-24T01:05:00Z,,,,,,,,,,,,,
