slug,asset,question,endDate,eventStartTime,priceToBeat,winningOutcome,outcomePrices,lastTradePrice,volume,openInterest,oneHourPriceChange,spread,umaResolutionStatus,conditionId,resolutionSource,finalPrice,closedTime
bnb-updown-15m-1782259200,BNB,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
btc-updown-15m-1782259200,BTC,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
doge-updown-15m-1782259200,DOGE,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
eth-updown-15m-1782259200,ETH,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
hype-updown-15m-1782259200,HYPE,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
sol-updown-15m-1782259200,SOL,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782259200,XRP,,,2026-06-24T00:00:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782260100,BNB,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
btc-updown-15m-1782260100,BTC,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
doge-updown-15m-1782260100,DOGE,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
eth-updown-15m-1782260100,ETH,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
hype-updown-15m-1782260100,HYPE,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
sol-updown-15m-1782260100,SOL,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782260100,XRP,,,2026-06-24T00:15:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782261000,BNB,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
btc-updown-15m-1782261000,BTC,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
doge-updown-15m-1782261000,DOGE,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
eth-updown-15m-1782261000,ETH,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
hype-updown-15m-1782261000,HYPE,,,2026-06-24T00:30:00Z,,,,,,,,,,,,,
