slug,asset,question,endDate,eventStartTime,priceToBeat,winningOutcome,outcomePrices,lastTradePrice,volume,openInterest,oneHourPriceChange,spread,umaResolutionStatus,conditionId,resolutionSource,finalPrice,closedTime
bnb-updown-15m-1789171200,BNB,"BNB Up or Down - September 11, 8:00PM-8:15PM ET",2026-09-12T00:15:00Z,2026-09-12T00:00:00Z,726.6480283739968,Up,"[""1"", ""0""]",0.99,322.175207,,0.4945,0.001,resolved,0x309f9a29e6f06252e3fe7592956c6fbf3025be381c8919cba18cf807f5599607,https://data.chain.link/streams/bnb-usd-twap-60s-streams,726.8264256435785,2026-09-12 00:15:54+00
btc-updown-15m-1789171200,BTC,"Bitcoin Up or Down - September 11, 8:00PM-8:15PM ET",2026-09-12T00:15:00Z,2026-09-12T00:00:00Z,77205.50569273818,Up,"[""1"", ""0""]",0.999,18067.733220000002,2821.103922,0.4945,0.001,resolved,0x303c254651d4144630d08eff23832868ab2bfa2e30ffd5292da5464c317cada3,https://data.chain.link/streams/btc-usd-twap-60s-streams,77269.61766176127,2026-09-12 00:15:54+00
doge-updown-15m-1789171200,DOGE,"Dogecoin Up or Down - September 11, 8:00PM-8:15PM ET",2026-09-12T00:15:00Z,2026-09-12T00:00:00Z,0.08430098930283952,Down,"[""0"", ""1""]",0.002,882.003455,,-0.4995,0.001,resolved,0xb91a2e46fe03c252125907a00da1e82da05d887ea5471013e1193d501433cd13,https://data.chain.link/streams/doge-usd-twap-60s-streams,0.08423521043799144,2026-09-12 00:15:52+00
eth-updown-15m-1789171200,ETH,"Ethereum Up or Down - September 11, 8:00PM-8:15PM ET",2026-09-12T00:15:00Z,2026-09-12T00:00:00Z,2515.734243874797,Up,"[""1"", ""0""]",0.99,6255.722748000001,80,0.49,0.01,resolved,0xe11714aa5b4acaaecc0f9148f6c782396401ade98cecd417f40a1d6e4f7b1022,https://data.chain.link/streams/eth-usd-twap-60s-streams,2516.1813743365606,2026-09-12 00:15:54+00
hype-updown-15m-1789171200,HYPE,"Hyperliquid Up or Down - September 11, 8:00PM-8:15PM ET",2026-09-12T00:15:00Z,2026-09-12T00:00:00Z,79.42777559770336,Down,"[""0"", ""1""]",0.62,156.175568,,-0.5045,0.001,resolved,0xd44adeafbce86ebd47447fba79c8f3999c0a05f172d7814961924c79775dc343,https://data.chain.link/streams/hype-usd-twap-60s-streams,79.03497273946857,2026-09-12 00:15:52+00
sol-updown-15m-1789171200,SOL,"Solana Up or Down - September 11, 8:00PM-8:15PM ET",2026-09-12T00:15:00Z,2026-09-12T00:00:00Z,102.43248260353764,Down,"[""0"", ""1""]",0.01,1494.3058619999995,19.607844,-0.5045,0.001,resolved,0x4d5791ef910bee67ccbe250025ebd039a5ca76bbccdd8b4663a20c926248c4a2,https://data.chain.link/streams/sol-usd-twap-60s-streams,102.29422162001545,2026-09-12 00:15:54+00
xrp-updown-15m-1789171200,XRP,"XRP Up or Down - September 11, 8:00PM-8:15PM ET",2026-09-12T00:15:00Z,2026-09-12T00:00:00Z,1.3562555246532848,Down,"[""0"", ""1""]",0.01,1361.8819010000002,19.607844,-0.5045,0.001,resolved,0x1b235bb327fd228820c722a1b2708da638def7f2bf6712ac0a291f7cb5d603be,https://data.chain.link/streams/xrp-usd-twap-60s-streams,1.3555995594273837,2026-09-12 00:15:54+00
zec-updown-15m-1789171200,ZEC,"ZCash Up or Down - September 11, 8:00PM-8:15PM ET",2026-09-12T00:15:00Z,2026-09-12T00:00:00Z,1165.1948397802812,Down,"[""0"", ""1""]",,99.989215,,-0.495,0.01,resolved,0x8aa693048327a94904c936647e44a49397bb8b69803b57cfec0fd2a69c5300b0,https://data.chain.link/streams/zec-usd-twap-60s-streams,1160.8177825468222,2026-09-12 00:15:54+00
bnb-updown-15m-1789172100,BNB,"BNB Up or Down - September 11, 8:15PM-8:30PM ET",2026-09-12T00:30:00Z,2026-09-12T00:15:00Z,726.8264256435785,Up,"[""1"", ""0""]",0.99,286.18213000000003,,0.4945,0.001,resolved,0x1ab7e45e4dd478e11330a5ce6ebc2acc20e0c9c067212fad1de4d67c8a5cc710,https://data.chain.link/streams/bnb-usd-twap-60s-streams,727.4903908167165,2026-09-12 00:30:52+00
btc-updown-15m-1789172100,BTC,"Bitcoin Up or Down - September 11, 8:15PM-8:30PM ET",2026-09-12T00:30:00Z,2026-09-12T00:15:00Z,77269.61766176127,Down,"[""0"", ""1""]",0.01,32117.144244000006,,-0.5,0.01,resolved,0x566e76dd523461368b3bf87b4a2a9b3b3e41ae38661dde6ec6bce8ad48c72ec3,https://data.chain.link/streams/btc-usd-twap-60s-streams,77266.43024333965,2026-09-12 00:30:52+00
