slug,asset,question,endDate,eventStartTime,priceToBeat,winningOutcome,outcomePrices,lastTradePrice,volume,openInterest,oneHourPriceChange,spread,umaResolutionStatus,conditionId,resolutionSource,finalPrice,closedTime
bnb-updown-15m-1782864000,BNB,,,2026-07-01T00:00:00Z,,,,,,,,,,,,,
btc-updown-15m-1782864000,BTC,,,2026-07-01T00:00:00Z,,,,,,,,,,,,,
doge-updown-15m-1782864000,DOGE,,,2026-07-01T00:00:00Z,,,,,,,,,,,,,
eth-updown-15m-1782864000,ETH,,,2026-07-01T00:00:00Z,,,,,,,,,,,,,
hype-updown-15m-1782864000,HYPE,,,2026-07-01T00:00:00Z,,,,,,,,,,,,,
sol-updown-15m-1782864000,SOL,,,2026-07-01T00:00:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782864000,XRP,,,2026-07-01T00:00:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782864900,BNB,,,2026-07-01T00:15:00Z,,,,,,,,,,,,,
btc-updown-15m-1782864900,BTC,,,2026-07-01T00:15:00Z,,,,,,,,,,,,,
doge-updown-15m-1782864900,DOGE,,,2026-07-01T00:15:00Z,,,,,,,,,,,,,
eth-updown-15m-1782864900,ETH,,,2026-07-01T00:15:00Z,,,,,,,,,,,,,
hype-updown-15m-1782864900,HYPE,,,2026-07-01T00:15:00Z,,,,,,,,,,,,,
sol-updown-15m-1782864900,SOL,,,2026-07-01T00:15:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782864900,XRP,,,2026-07-01T00:15:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782865800,BNB,,,2026-07-01T00:30:00Z,,,,,,,,,,,,,
btc-updown-15m-1782865800,BTC,,,2026-07-01T00:30:00Z,,,,,,,,,,,,,
doge-updown-15m-1782865800,DOGE,,,2026-07-01T00:30:00Z,,,,,,,,,,,,,
eth-updown-15m-1782865800,ETH,,,2026-07-01T00:30:00Z,,,,,,,,,,,,,
hype-updown-15m-1782865800,HYPE,,,2026-07-01T00:30:00Z,,,,,,,,,,,,,
sol-updown-15m-1782865800,SOL,,,2026-07-01T00:30:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782865800,XRP,,,2026-07-01T00:30:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782866700,BNB,,,2026-07-01T00:45:00Z,,,,,,,,,,,,,
btc-updown-15m-1782866700,BTC,,,2026-07-01T00:45:00Z,,,,,,,,,,,,,
doge-updown-15m-1782866700,DOGE,,,2026-07-01T00:45:00Z,,,,,,,,,,,,,
eth-updown-15m-1782866700,ETH,,,2026-07-01T00:45:00Z,,,,,,,,,,,,,
hype-updown-15m-1782866700,HYPE,,,2026-07-01T00:45:00Z,,,,,,,,,,,,,
sol-updown-15m-1782866700,SOL,,,2026-07-01T00:45:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782866700,XRP,,,2026-07-01T00:45:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782867600,BNB,,,2026-07-01T01:00:00Z,,,,,,,,,,,,,
btc-updown-15m-1782867600,BTC,,,2026-07-01T01:00:00Z,,,,,,,,,,,,,
doge-updown-15m-1782867600,DOGE,,,2026-07-01T01:00:00Z,,,,,,,,,,,,,
eth-updown-15m-1782867600,ETH,,,2026-07-01T01:00:00Z,,,,,,,,,,,,,
hype-updown-15m-1782867600,HYPE,,,2026-07-01T01:00:00Z,,,,,,,,,,,,,
sol-updown-15m-1782867600,SOL,,,2026-07-01T01:00:00Z,,,,,,,,,,,,,
