slug,asset,question,endDate,eventStartTime,priceToBeat,winningOutcome,outcomePrices,lastTradePrice,volume,openInterest,oneHourPriceChange,spread,umaResolutionStatus,conditionId,resolutionSource,finalPrice,closedTime
bnb-updown-15m-1787011200,BNB,"BNB Up or Down - August 17, 8:00PM-8:15PM ET",2026-08-18T00:15:00Z,2026-08-18T00:00:00Z,605.2380170923752,Down,"[""0"", ""1""]",0.01,310.36531799999995,5.660373,-0.4995,0.001,resolved,0x694f477bb4a0997c805e89598e5fb347c944872255691124a164617d7ce70e3b,https://data.chain.link/streams/bnb-usd-twap-60s-streams,,
btc-updown-15m-1787011200,BTC,"Bitcoin Up or Down - August 17, 8:00PM-8:15PM ET",2026-08-18T00:15:00Z,2026-08-18T00:00:00Z,64489.391081800175,Down,"[""0"", ""1""]",0.001,25662.49222799997,214.288621,-0.5045,0.001,resolved,0x21a357dd83074bf31bf49591c368023ffac0dd568d57d7b649539dc32b1bb99d,https://data.chain.link/streams/btc-usd-twap-60s-streams,,
doge-updown-15m-1787011200,DOGE,"Dogecoin Up or Down - August 17, 8:00PM-8:15PM ET",2026-08-18T00:15:00Z,2026-08-18T00:00:00Z,0.07035525175237241,Down,"[""0"", ""1""]",0.01,284.94494000000003,,-0.4995,0.001,resolved,0xb2bc5b2c31854d5f549413b6ed7e58bf9a913be3052d7332945ad86d59d1a086,https://data.chain.link/streams/doge-usd-twap-60s-streams,,
eth-updown-15m-1787011200,ETH,"Ethereum Up or Down - August 17, 8:00PM-8:15PM ET",2026-08-18T00:15:00Z,2026-08-18T00:00:00Z,1911.9217973756683,Down,"[""0"", ""1""]",0.001,1896.611961,3.921567,-0.5045,0.001,resolved,0xd5dc5a7cd2b7a3a36bc90d970eb925a77cb45e16fedcad57d0cacbf4877f6e35,https://data.chain.link/streams/eth-usd-twap-60s-streams,,
hype-updown-15m-1787011200,HYPE,"Hyperliquid Up or Down - August 17, 8:00PM-8:15PM ET",2026-08-18T00:15:00Z,2026-08-18T00:00:00Z,59.41738598807459,Up,"[""1"", ""0""]",0.99,157.310715,,0.4995,0.001,resolved,0xe2d6304c79fb83891845d7b383e93ba7c5d66a7ef99f59c3f76050d57323e91c,https://data.chain.link/streams/hype-usd-twap-60s-streams,,
sol-updown-15m-1787011200,SOL,"Solana Up or Down - August 17, 8:00PM-8:15PM ET",2026-08-18T00:15:00Z,2026-08-18T00:00:00Z,75.94370187896759,Down,"[""0"", ""1""]",0.2,1583.2071369999996,3.921567,-0.5045,0.001,resolved,0xc7153ef21532d9d6d2645fa90b75fe2f3e79e4b258db1396e826c41283d7034c,https://data.chain.link/streams/sol-usd-twap-60s-streams,,
xrp-updown-15m-1787011200,XRP,"XRP Up or Down - August 17, 8:00PM-8:15PM ET",2026-08-18T00:15:00Z,2026-08-18T00:00:00Z,1.0023052686916567,Up,"[""1"", ""0""]",0.99,1394.2949749999998,17.633104,0.4945,0.001,resolved,0xff8d80bde87f3179d6018590cf6e192c5e892216d1a4882740fe677609cad6b4,https://data.chain.link/streams/xrp-usd-twap-60s-streams,,
zec-updown-15m-1787011200,ZEC,"ZCash Up or Down - August 17, 8:00PM-8:15PM ET",2026-08-18T00:15:00Z,2026-08-18T00:00:00Z,513.8739803215122,Up,"[""1"", ""0""]",0.98,5,,0.4995,0.001,resolved,0xf812632875f307640c4b6c6b4967ba5e8634dfeb4d3f3a9c66c67998938856c2,https://data.chain.link/streams/zec-usd-twap-60s-streams,,
bnb-updown-15m-1787012100,BNB,"BNB Up or Down - August 17, 8:15PM-8:30PM ET",2026-08-18T00:30:00Z,2026-08-18T00:15:00Z,605.0544825602447,Up,"[""1"", ""0""]",0.99,143.36290099999997,21.768617,0.4945,0.001,resolved,0x517a671c03b5c47d86cad730a89a4b77b31ee6da023f6b534d23066402a4826b,https://data.chain.link/streams/bnb-usd-twap-60s-streams,,
btc-updown-15m-1787012100,BTC,"Bitcoin Up or Down - August 17, 8:15PM-8:30PM ET",2026-08-18T00:30:00Z,2026-08-18T00:15:00Z,64373.44244943325,Up,"[""1"", ""0""]",0.999,19822.626063999996,9.882349,0.4945,0.001,resolved,0x8d846e28beaf379a4f0e087f4e799a46519e7158f9d5e6f5b35ee93465e2f90d,https://data.chain.link/streams/btc-usd-twap-60s-streams,,
doge-updown-15m-1787012100,DOGE,"Dogecoin Up or Down - August 17, 8:15PM-8:30PM ET",2026-08-18T00:30:00Z,2026-08-18T00:15:00Z,0.07031413564580498,Down,"[""0"", ""1""]",0.29,57.192418,3.921567,-0.4995,0.001,resolved,0x3cf27370dafec3369ebd7ac4f995f2def82f8c9e7193a41a7c3c3fda60e120d4,https://data.chain.link/streams/doge-usd-twap-60s-streams,,
eth-updown-15m-1787012100,ETH,"Ethereum Up or Down - August 17, 8:15PM-8:30PM ET",2026-08-18T00:30:00Z,2026-08-18T00:15:00Z,1909.0194994117526,Up,"[""1"", ""0""]",0.999,2505.5206770000004,29.509801,0.5045,0.001,resolved,0xde066320ea62599e9f2f36babff6de3128d3037efc57d5d937c6b9b88de3d5f0,https://data.chain.link/streams/eth-usd-twap-60s-streams,,
hype-updown-15m-1787012100,HYPE,"Hyperliquid Up or Down - August 17, 8:15PM-8:30PM ET",2026-08-18T00:30:00Z,2026-08-18T00:15:00Z,59.498381750510426,Up,"[""1"", ""0""]",0.99,20.151,,0.4995,0.001,resolved,0x6b459bd15c710380a491390f7991c89a90a0682450abdabd70f685c5b5f0ba14,https://data.chain.link/streams/hype-usd-twap-60s-streams,,
sol-updown-15m-1787012100,SOL,"Solana Up or Down - August 17, 8:15PM-8:30PM ET",2026-08-18T00:30:00Z,2026-08-18T00:15:00Z,75.93122606145894,Up,"[""1"", ""0""]",0.99,667.9459390000001,3.921567,0.4995,0.001,resolved,0x19b45d0fbdafac092a67971b0ecc45ad123c4ea16a24be8acba0716963777b09,https://data.chain.link/streams/sol-usd-twap-60s-streams,,
xrp-updown-15m-1787012100,XRP,"XRP Up or Down - August 17, 8:15PM-8:30PM ET",2026-08-18T00:30:00Z,2026-08-18T00:15:00Z,1.0027766961631526,Down,"[""0"", ""1""]",0.1,1308.8391070000002,2,-0.5045,0.001,resolved,0x49f7ed63aa0ebf72170af77fb6f267aa7103897c64b24190be842bce6343e32c,https://data.chain.link/streams/xrp-usd-twap-60s-streams,,
zec-updown-15m-1787012100,ZEC,"ZCash Up or Down - August 17, 8:15PM-8:30PM ET",2026-08-18T00:30:00Z,2026-08-18T00:15:00Z,514.2879085249416,Down,"[""0"", ""1""]",,5,,-0.4995,0.001,resolved,0x7c33d80e42b3ec3711ad33d718fed23be9b020b2d37e442f9f91c6c4a1332e01,https://data.chain.link/streams/zec-usd-twap-60s-streams,,
bnb-updown-15m-1787013000,BNB,"BNB Up or Down - August 17, 8:30PM-8:45PM ET",2026-08-18T00:45:00Z,2026-08-18T00:30:00Z,605.1393635107612,Down,"[""0"", ""1""]",0.28,276.56345999999996,7.843134,-0.5045,0.001,resolved,0xaaef681aa474c4215abd79990df00ee38ba93bf82456d815751e8b9fcabb1778,https://data.chain.link/streams/bnb-usd-twap-60s-streams,,
btc-updown-15m-1787013000,BTC,"Bitcoin Up or Down - August 17, 8:30PM-8:45PM ET",2026-08-18T00:45:00Z,2026-08-18T00:30:00Z,64410.026447061486,Down,"[""0"", ""1""]",0.01,10746.239082,27.647129,-0.4995,0.001,resolved,0xcccc49cd506675bac5be65d2f2fd367f31fbfe770844b3a0e6596e7cc7b30152,https://data.chain.link/streams/btc-usd-twap-60s-streams,,
doge-updown-15m-1787013000,DOGE,"Dogecoin Up or Down - August 17, 8:30PM-8:45PM ET",2026-08-18T00:45:00Z,2026-08-18T00:30:00Z,0.07025858983757208,Down,"[""0"", ""1""]",0.01,293.16483800000003,,-0.4995,0.001,resolved,0xe986d1862337492fd8caafa2871d0ba085d4f3ca6d5e373b94c6b54748dd62ce,https://data.chain.link/streams/doge-usd-twap-60s-streams,,
eth-updown-15m-1787013000,ETH,"Ethereum Up or Down - August 17, 8:30PM-8:45PM ET",2026-08-18T00:45:00Z,2026-08-18T00:30:00Z,1910.3895709482767,Down,"[""0"", ""1""]",0.02,1474.444238,,-0.5045,0.001,resolved,0x45b95835133e4f313b4be1198a4b70cbf113d36dbe75bfc69b81c861ec8351a6,https://data.chain.link/streams/eth-usd-twap-60s-streams,,
hype-updown-15m-1787013000,HYPE,"Hyperliquid Up or Down - August 17, 8:30PM-8:45PM ET",2026-08-18T00:45:00Z,2026-08-18T00:30:00Z,59.53951681176205,Up,"[""1"", ""0""]",0.99,355.506361,,0.4995,0.001,resolved,0xe97cdbf3acc083203eb22f846fc29657d37768577af6c03d940d0a257eb53f6d,https://data.chain.link/streams/hype-usd-twap-60s-streams,,
sol-updown-15m-1787013000,SOL,"Solana Up or Down - August 17, 8:30PM-8:45PM ET",2026-08-18T00:45:00Z,2026-08-18T00:30:00Z,75.94244056313309,Down,"[""0"", ""1""]",0.05,966.4610900000001,15.98039,-0.4945,0.001,resolved,0x881b4db411d354e8c32586f2fa98847a6674156a3af316fe3cb158e36bafeb51,https://data.chain.link/streams/sol-usd-twap-60s-streams,,
xrp-updown-15m-1787013000,XRP,"XRP Up or Down - August 17, 8:30PM-8:45PM ET",2026-08-18T00:45:00Z,2026-08-18T00:30:00Z,1.001613412955234,Down,"[""0"", ""1""]",0.012,623.1213830000002,,-0.5045,0.001,resolved,0x3abbcb153aa603b8ea009856b73d710c6c9ac23677f9d77ad08578b0e84e6250,https://data.chain.link/streams/xrp-usd-twap-60s-streams,,
zec-updown-15m-1787013000,ZEC,"ZCash Up or Down - August 17, 8:30PM-8:45PM ET",2026-08-18T00:45:00Z,2026-08-18T00:30:00Z,513.0706138080803,Down,"[""0"", ""1""]",,5,,-0.4995,0.001,resolved,0x10cd58b7977580ec8f00e291e7ec32dd4547424ff33595a641be97a33586ef82,https://data.chain.link/streams/zec-usd-twap-60s-streams,,
bnb-updown-15m-1787013900,BNB,"BNB Up or Down - August 17, 8:45PM-9:00PM ET",2026-08-18T01:00:00Z,2026-08-18T00:45:00Z,604.664464357662,Up,"[""1"", ""0""]",0.999,467.16413,304.090616,0.4945,0.001,resolved,0x5facbd474a5d3467270e71156d92b48324492b0a0b9870487a2b4be5d4372c5d,https://data.chain.link/streams/bnb-usd-twap-60s-streams,,
btc-updown-15m-1787013900,BTC,"Bitcoin Up or Down - August 17, 8:45PM-9:00PM ET",2026-08-18T01:00:00Z,2026-08-18T00:45:00Z,64340.06003352436,Down,"[""0"", ""1""]",0.01,59046.34322400004,8832.009167,-0.5045,0.001,resolved,0xeda697da01c93f80eb05abec8fe12ef033c2b163971772124ddf5a1f62ad88f5,https://data.chain.link/streams/btc-usd-twap-60s-streams,,
doge-updown-15m-1787013900,DOGE,"Dogecoin Up or Down - August 17, 8:45PM-9:00PM ET",2026-08-18T01:00:00Z,2026-08-18T00:45:00Z,0.070222027099468,Up,"[""1"", ""0""]",0.999,200.636221,207.430335,0.4995,0.001,resolved,0x6455647666ab5539e900e758fcb3d2eabf140ec7c61fbece027bc5fbfa84f291,https://data.chain.link/streams/doge-usd-twap-60s-streams,,
eth-updown-15m-1787013900,ETH,"Ethereum Up or Down - August 17, 8:45PM-9:00PM ET",2026-08-18T01:00:00Z,2026-08-18T00:45:00Z,1907.9994117965393,Down,"[""0"", ""1""]",0.05,5136.027388000001,2919.225644,-0.5045,0.001,resolved,0xf886c8e0bb017297bd5217b52e203578a262cdf97c7c9b23ef8d01e01e4bc88e,https://data.chain.link/streams/eth-usd-twap-60s-streams,,
hype-updown-15m-1787013900,HYPE,"Hyperliquid Up or Down - August 17, 8:45PM-9:00PM ET",2026-08-18T01:00:00Z,2026-08-18T00:45:00Z,59.60309395469243,Down,"[""0"", ""1""]",0.46,343.471654,202.283583,-0.4995,0.001,resolved,0xc6940bc078845756c5af1948d3a4d90cfc88363ff2c7eb51c204f341305c7b52,https://data.chain.link/streams/hype-usd-twap-60s-streams,,
sol-updown-15m-1787013900,SOL,"Solana Up or Down - August 17, 8:45PM-9:00PM ET",2026-08-18T01:00:00Z,2026-08-18T00:45:00Z,75.83303075579568,Up,"[""1"", ""0""]",0.999,625.9292780000001,826.208556,0.4945,0.001,resolved,0xeee2b8434986c9d28d8fd1b5efc07e802b7fb1e91b8c31139ff79bc3edcc925c,https://data.chain.link/streams/sol-usd-twap-60s-streams,,
xrp-updown-15m-1787013900,XRP,"XRP Up or Down - August 17, 8:45PM-9:00PM ET",2026-08-18T01:00:00Z,2026-08-18T00:45:00Z,1.0005178306919589,Up,"[""1"", ""0""]",0.999,420.05428,801.017549,0.4945,0.001,resolved,0xd463523cfa58def6beba27032da4160efb32c6abff60f52dc97109355e39cbab,https://data.chain.link/streams/xrp-usd-twap-60s-streams,,
zec-updown-15m-1787013900,ZEC,"ZCash Up or Down - August 17, 8:45PM-9:00PM ET",2026-08-18T01:00:00Z,2026-08-18T00:45:00Z,512.5341918207732,Up,"[""1"", ""0""]",0.999,20,,0.4995,0.001,resolved,0x61ddcd570909ded7a1bd7b809e121e17d4839e8a19b5cc7e462a37da49957b76,https://data.chain.link/streams/zec-usd-twap-60s-streams,,
