slug,asset,question,endDate,eventStartTime,priceToBeat,winningOutcome,outcomePrices,lastTradePrice,volume,openInterest,oneHourPriceChange,spread,umaResolutionStatus,conditionId,resolutionSource,finalPrice,closedTime
bnb-updown-5m-1782345600,BNB,,,2026-06-25T00:00:00Z,,,,,,,,,,,,,
btc-updown-5m-1782345600,BTC,,,2026-06-25T00:00:00Z,,,,,,,,,,,,,
doge-updown-5m-1782345600,DOGE,,,2026-06-25T00:00:00Z,,,,,,,,,,,,,
eth-updown-5m-1782345600,ETH,,,2026-06-25T00:00:00Z,,,,,,,,,,,,,
hype-updown-5m-1782345600,HYPE,,,2026-06-25T00:00:00Z,,,,,,,,,,,,,
sol-updown-5m-1782345600,SOL,,,2026-06-25T00:00:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782345600,XRP,,,2026-06-25T00:00:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782345900,BNB,,,2026-06-25T00:05:00Z,,,,,,,,,,,,,
btc-updown-5m-1782345900,BTC,,,2026-06-25T00:05:00Z,,,,,,,,,,,,,
doge-updown-5m-1782345900,DOGE,,,2026-06-25T00:05:00Z,,,,,,,,,,,,,
eth-updown-5m-1782345900,ETH,,,2026-06-25T00:05:00Z,,,,,,,,,,,,,
hype-updown-5m-1782345900,HYPE,,,2026-06-25T00:05:00Z,,,,,,,,,,,,,
sol-updown-5m-1782345900,SOL,,,2026-06-25T00:05:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782345900,XRP,,,2026-06-25T00:05:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782346200,BNB,,,2026-06-25T00:10:00Z,,,,,,,,,,,,,
btc-updown-5m-1782346200,BTC,,,2026-06-25T00:10:00Z,,,,,,,,,,,,,
doge-updown-5m-1782346200,DOGE,,,2026-06-25T00:10:00Z,,,,,,,,,,,,,
eth-updown-5m-1782346200,ETH,,,2026-06-25T00:10:00Z,,,,,,,,,,,,,
hype-updown-5m-1782346200,HYPE,,,2026-06-25T00:10:00Z,,,,,,,,,,,,,
sol-updown-5m-1782346200,SOL,,,2026-06-25T00:10:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782346200,XRP,,,2026-06-25T00:10:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782346500,BNB,,,2026-06-25T00:15:00Z,,,,,,,,,,,,,
btc-updown-5m-1782346500,BTC,,,2026-06-25T00:15:00Z,,,,,,,,,,,,,
doge-updown-5m-1782346500,DOGE,,,2026-06-25T00:15:00Z,,,,,,,,,,,,,
eth-updown-5m-1782346500,ETH,,,2026-06-25T00:15:00Z,,,,,,,,,,,,,
hype-updown-5m-1782346500,HYPE,,,2026-06-25T00:15:00Z,,,,,,,,,,,,,
sol-updown-5m-1782346500,SOL,,,2026-06-25T00:15:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782346500,XRP,,,2026-06-25T00:15:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782346800,BNB,,,2026-06-25T00:20:00Z,,,,,,,,,,,,,
btc-updown-5m-1782346800,BTC,,,2026-06-25T00:20:00Z,,,,,,,,,,,,,
doge-updown-5m-1782346800,DOGE,,,2026-06-25T00:20:00Z,,,,,,,,,,,,,
eth-updown-5m-1782346800,ETH,,,2026-06-25T00:20:00Z,,,,,,,,,,,,,
hype-updown-5m-1782346800,HYPE,,,2026-06-25T00:20:00Z,,,,,,,,,,,,,
sol-updown-5m-1782346800,SOL,,,2026-06-25T00:20:00Z,,,,,,,,,,,,,
