slug,asset,question,endDate,eventStartTime,priceToBeat,winningOutcome,outcomePrices,lastTradePrice,volume,openInterest,oneHourPriceChange,spread,umaResolutionStatus,conditionId,resolutionSource,finalPrice,closedTime
bnb-updown-5m-1782518400,BNB,,,2026-06-27T00:00:00Z,,,,,,,,,,,,,
btc-updown-5m-1782518400,BTC,,,2026-06-27T00:00:00Z,,,,,,,,,,,,,
doge-updown-5m-1782518400,DOGE,,,2026-06-27T00:00:00Z,,,,,,,,,,,,,
eth-updown-5m-1782518400,ETH,,,2026-06-27T00:00:00Z,,,,,,,,,,,,,
hype-updown-5m-1782518400,HYPE,,,2026-06-27T00:00:00Z,,,,,,,,,,,,,
sol-updown-5m-1782518400,SOL,,,2026-06-27T00:00:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782518400,XRP,,,2026-06-27T00:00:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782518700,BNB,,,2026-06-27T00:05:00Z,,,,,,,,,,,,,
btc-updown-5m-1782518700,BTC,,,2026-06-27T00:05:00Z,,,,,,,,,,,,,
doge-updown-5m-1782518700,DOGE,,,2026-06-27T00:05:00Z,,,,,,,,,,,,,
eth-updown-5m-1782518700,ETH,,,2026-06-27T00:05:00Z,,,,,,,,,,,,,
hype-updown-5m-1782518700,HYPE,,,2026-06-27T00:05:00Z,,,,,,,,,,,,,
sol-updown-5m-1782518700,SOL,,,2026-06-27T00:05:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782518700,XRP,,,2026-06-27T00:05:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782519000,BNB,,,2026-06-27T00:10:00Z,,,,,,,,,,,,,
btc-updown-5m-1782519000,BTC,,,2026-06-27T00:10:00Z,,,,,,,,,,,,,
doge-updown-5m-1782519000,DOGE,,,2026-06-27T00:10:00Z,,,,,,,,,,,,,
eth-updown-5m-1782519000,ETH,,,2026-06-27T00:10:00Z,,,,,,,,,,,,,
hype-updown-5m-1782519000,HYPE,,,2026-06-27T00:10:00Z,,,,,,,,,,,,,
sol-updown-5m-1782519000,SOL,,,2026-06-27T00:10:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782519000,XRP,,,2026-06-27T00:10:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782519300,BNB,,,2026-06-27T00:15:00Z,,,,,,,,,,,,,
btc-updown-5m-1782519300,BTC,,,2026-06-27T00:15:00Z,,,,,,,,,,,,,
doge-updown-5m-1782519300,DOGE,,,2026-06-27T00:15:00Z,,,,,,,,,,,,,
eth-updown-5m-1782519300,ETH,,,2026-06-27T00:15:00Z,,,,,,,,,,,,,
hype-updown-5m-1782519300,HYPE,,,2026-06-27T00:15:00Z,,,,,,,,,,,,,
sol-updown-5m-1782519300,SOL,,,2026-06-27T00:15:00Z,,,,,,,,,,,,,
xrp-updown-5m-1782519300,XRP,,,2026-06-27T00:15:00Z,,,,,,,,,,,,,
bnb-updown-5m-1782519600,BNB,,,2026-06-27T00:20:00Z,,,,,,,,,,,,,
btc-updown-5m-1782519600,BTC,,,2026-06-27T00:20:00Z,,,,,,,,,,,,,
doge-updown-5m-1782519600,DOGE,,,2026-06-27T00:20:00Z,,,,,,,,,,,,,
eth-updown-5m-1782519600,ETH,,,2026-06-27T00:20:00Z,,,,,,,,,,,,,
hype-updown-5m-1782519600,HYPE,,,2026-06-27T00:20:00Z,,,,,,,,,,,,,
sol-updown-5m-1782519600,SOL,,,2026-06-27T00:20:00Z,,,,,,,,,,,,,
