slug,asset,question,endDate,eventStartTime,priceToBeat,winningOutcome,outcomePrices,lastTradePrice,volume,openInterest,oneHourPriceChange,spread,umaResolutionStatus,conditionId,resolutionSource,finalPrice,closedTime
bnb-updown-5m-1782950400,BNB,"BNB Up or Down - July 1, 8:00PM-8:05PM ET",2026-07-02T00:05:00Z,2026-07-02T00:00:00Z,549.85244,Down,"[""0"", ""1""]",0.01,236.78917599999997,,-0.5045,0.001,resolved,0xdb1129451c1690a79f46d28d02f02f1409b87dc6dc70499f84acc861bd6c5ca7,https://data.chain.link/streams/bnb-usd,,
btc-updown-5m-1782950400,BTC,"Bitcoin Up or Down - July 1, 8:00PM-8:05PM ET",2026-07-02T00:05:00Z,2026-07-02T00:00:00Z,59962.90911260145,Down,"[""0"", ""1""]",0.01,104124.10046499968,789,-0.5,0.01,resolved,0xdaad47961e2c86b775ec961868e2e63042b012fabd55eb16d7016da974a18b0a,https://data.chain.link/streams/btc-usd,,
doge-updown-5m-1782950400,DOGE,"Dogecoin Up or Down - July 1, 8:00PM-8:05PM ET",2026-07-02T00:05:00Z,2026-07-02T00:00:00Z,0.072144376357485,Down,"[""0"", ""1""]",0.29,375.60647800000004,,-0.495,0.01,resolved,0xcc3036dc4befb4b543497c70cdc18b9686b46210f810f01e01bd0bf6eb37f874,https://data.chain.link/streams/doge-usd,,
eth-updown-5m-1782950400,ETH,"Ethereum Up or Down - July 1, 8:00PM-8:05PM ET",2026-07-02T00:05:00Z,2026-07-02T00:00:00Z,1607.8831665269768,Down,"[""0"", ""1""]",0.01,7161.4001450000005,500,-0.5045,0.001,resolved,0x86cfcfd2e1a3ef61445d3149a05290bcda362bb080c6b4ffee56c9e95ab2e242,https://data.chain.link/streams/eth-usd,,
hype-updown-5m-1782950400,HYPE,"Hyperliquid Up or Down - July 1, 8:00PM-8:05PM ET",2026-07-02T00:05:00Z,2026-07-02T00:00:00Z,62.358112999999996,Down,"[""0"", ""1""]",0.25,147.037506,,-0.495,0.01,resolved,0x0d560e0eb07e64f7dadc3baba448f6951c08593aaeba3455a3e4d61330c100d8,https://data.chain.link/streams/hype-usd,,
sol-updown-5m-1782950400,SOL,"Solana Up or Down - July 1, 8:00PM-8:05PM ET",2026-07-02T00:05:00Z,2026-07-02T00:00:00Z,77.37287800000001,Down,"[""0"", ""1""]",0.03,5193.001071,15,-0.5,0.01,resolved,0x7443e373ed5a58a5ae3c9d6a2484b35fa5c40ecd650573bae1c507b2a00dfdb2,https://data.chain.link/streams/sol-usd,,
xrp-updown-5m-1782950400,XRP,"XRP Up or Down - July 1, 8:00PM-8:05PM ET",2026-07-02T00:05:00Z,2026-07-02T00:00:00Z,1.0519177166713296,Down,"[""0"", ""1""]",0.01,1914.7466269999993,,-0.5045,0.001,resolved,0xa8a720d068c4f59b1aa549547e1dc0d87f2c15bdef44c768bfd36be2b8d98da7,https://data.chain.link/streams/xrp-usd,,
bnb-updown-5m-1782950700,BNB,"BNB Up or Down - July 1, 8:05PM-8:10PM ET",2026-07-02T00:10:00Z,2026-07-02T00:05:00Z,548.55398263885,Up,"[""1"", ""0""]",0.99,147.45081399999998,,0.49,0.01,resolved,0x948777b12a64f0c2050a7cc4cdde213f609d89588145d9f8c35a737ec1edea11,https://data.chain.link/streams/bnb-usd,,
btc-updown-5m-1782950700,BTC,"Bitcoin Up or Down - July 1, 8:05PM-8:10PM ET",2026-07-02T00:10:00Z,2026-07-02T00:05:00Z,59848.36543331258,Up,"[""1"", ""0""]",0.99,85334.1249679997,139,0.49,0.01,resolved,0x5ebd61323ee46d3e166d78b31b81eeeabb6fc329e27893d98581c6db1df4df79,https://data.chain.link/streams/btc-usd,,
doge-updown-5m-1782950700,DOGE,"Dogecoin Up or Down - July 1, 8:05PM-8:10PM ET",2026-07-02T00:10:00Z,2026-07-02T00:05:00Z,0.07206000414221586,Up,"[""1"", ""0""]",0.99,333.29955,,0.495,0.01,resolved,0x916e5c20b6e8219438baccfbe1ad766a9236d0ddd275eadaa237c569311b4418,https://data.chain.link/streams/doge-usd,,
eth-updown-5m-1782950700,ETH,"Ethereum Up or Down - July 1, 8:05PM-8:10PM ET",2026-07-02T00:10:00Z,2026-07-02T00:05:00Z,1602.1063095085008,Up,"[""1"", ""0""]",0.99,14849.209204999992,2,0.49,0.01,resolved,0x4ee577a6519ad2137706b754fcdfce895b54428da7b9339951a7da5e18f8c848,https://data.chain.link/streams/eth-usd,,
hype-updown-5m-1782950700,HYPE,"Hyperliquid Up or Down - July 1, 8:05PM-8:10PM ET",2026-07-02T00:10:00Z,2026-07-02T00:05:00Z,62.2449266925128,Up,"[""1"", ""0""]",0.99,123.72662299999999,,0.495,0.01,resolved,0x787621355a6c74d61afcc58bad553c0d3fd92318222a01a3dc144dd05e7d4afd,https://data.chain.link/streams/hype-usd,,
sol-updown-5m-1782950700,SOL,"Solana Up or Down - July 1, 8:05PM-8:10PM ET",2026-07-02T00:10:00Z,2026-07-02T00:05:00Z,77.18995201856212,Up,"[""1"", ""0""]",0.99,3124.844727000001,15,0.49,0.01,resolved,0xeddf45555c913fd350e7cf2de8cc2e453f7937affb695b0837b68b3f138b0889,https://data.chain.link/streams/sol-usd,,
xrp-updown-5m-1782950700,XRP,"XRP Up or Down - July 1, 8:05PM-8:10PM ET",2026-07-02T00:10:00Z,2026-07-02T00:05:00Z,1.0497116273286722,Up,"[""1"", ""0""]",0.99,1347.68313,,0.49,0.01,resolved,0x260715eda6576ba1edc96625b73d46916855fd02ca7ca31a07a1d1ff5124aac6,https://data.chain.link/streams/xrp-usd,,
bnb-updown-5m-1782951000,BNB,"BNB Up or Down - July 1, 8:10PM-8:15PM ET",2026-07-02T00:15:00Z,2026-07-02T00:10:00Z,548.7754603521108,Up,"[""1"", ""0""]",0.99,548.0898589999998,,0.46,0.03,resolved,0x015f62ac2aac83389bab5a4fa75939c66623709a1b3f1134dd652e3b3d049564,https://data.chain.link/streams/bnb-usd,,
btc-updown-5m-1782951000,BTC,"Bitcoin Up or Down - July 1, 8:10PM-8:15PM ET",2026-07-02T00:15:00Z,2026-07-02T00:10:00Z,59888.346360092415,Down,"[""0"", ""1""]",0.01,103939.18731399973,7783.023881,-0.5,0.01,resolved,0x4fa42ad67f7853ec4663d3471dda3b2fe1212d3b8ed0227201577d88e15e7911,https://data.chain.link/streams/btc-usd,,
doge-updown-5m-1782951000,DOGE,"Dogecoin Up or Down - July 1, 8:10PM-8:15PM ET",2026-07-02T00:15:00Z,2026-07-02T00:10:00Z,0.0721254823453895,Up,"[""1"", ""0""]",0.99,338.52670300000005,,0.485,0.01,resolved,0xd185048ea005026022193baafdfb6443c0fd5e37a9e5e7196ca5f4027bf6dcb0,https://data.chain.link/streams/doge-usd,,
eth-updown-5m-1782951000,ETH,"Ethereum Up or Down - July 1, 8:10PM-8:15PM ET",2026-07-02T00:15:00Z,2026-07-02T00:10:00Z,1604.3996422935747,Up,"[""1"", ""0""]",0.99,7998.802300999998,1083.285711,0.41,0.01,resolved,0x497426deeacceee0f1a8e6366a0c2f647cffdb8708a1e0fd0a8efec9236abbe9,https://data.chain.link/streams/eth-usd,,
hype-updown-5m-1782951000,HYPE,"Hyperliquid Up or Down - July 1, 8:10PM-8:15PM ET",2026-07-02T00:15:00Z,2026-07-02T00:10:00Z,62.39457178438362,Up,"[""1"", ""0""]",0.99,358.4717189999999,,0.47,0.02,resolved,0x0581191136a129c6cc5143d0a7bb8c2b523ff08df90bf4620dbdba16bf850eb3,https://data.chain.link/streams/hype-usd,,
sol-updown-5m-1782951000,SOL,"Solana Up or Down - July 1, 8:10PM-8:15PM ET",2026-07-02T00:15:00Z,2026-07-02T00:10:00Z,77.31165447568755,Down,"[""0"", ""1""]",0.01,2003.3528270000002,1338.538459,-0.5,0.01,resolved,0x350c6fb4a273cdf72bea6429b9004ed7890fb6473e4de588c278add8db84a1ae,https://data.chain.link/streams/sol-usd,,
xrp-updown-5m-1782951000,XRP,"XRP Up or Down - July 1, 8:10PM-8:15PM ET",2026-07-02T00:15:00Z,2026-07-02T00:10:00Z,1.050429289038169,Down,"[""0"", ""1""]",0.13,1805.5784200000007,1309.803917,-0.5,0.01,resolved,0x07002ae88429ab81458dc688c948dd390a700bd3eecd8c5bea4b8f5cc54c2878,https://data.chain.link/streams/xrp-usd,,
bnb-updown-5m-1782951300,BNB,"BNB Up or Down - July 1, 8:15PM-8:20PM ET",2026-07-02T00:20:00Z,2026-07-02T00:15:00Z,548.9205129326024,Down,"[""0"", ""1""]",0.53,226.047563,,-0.5045,0.001,resolved,0xfe5132f68b8cd34b2e2dc5861d589c485711b16934ea5e752da630ac6d82a3fc,https://data.chain.link/streams/bnb-usd,,
btc-updown-5m-1782951300,BTC,"Bitcoin Up or Down - July 1, 8:15PM-8:20PM ET",2026-07-02T00:20:00Z,2026-07-02T00:15:00Z,59884.201283847586,Down,"[""0"", ""1""]",0.01,176057.4979860001,804,-0.5,0.01,resolved,0x0a96a6309db2806d5816262a9be5158cf060ed545d8aa3fbc7f5d498baea0533,https://data.chain.link/streams/btc-usd,,
doge-updown-5m-1782951300,DOGE,"Dogecoin Up or Down - July 1, 8:15PM-8:20PM ET",2026-07-02T00:20:00Z,2026-07-02T00:15:00Z,0.0721817686566853,Down,"[""0"", ""1""]",0.06,190.293635,,-0.495,0.01,resolved,0x1251fee5f5d386fbf977dc78eb6877fe496158b0fbbe795915785e7f046e4b39,https://data.chain.link/streams/doge-usd,,
eth-updown-5m-1782951300,ETH,"Ethereum Up or Down - July 1, 8:15PM-8:20PM ET",2026-07-02T00:20:00Z,2026-07-02T00:15:00Z,1604.6763698875186,Down,"[""0"", ""1""]",0.01,6275.189345000002,500,-0.5,0.01,resolved,0xb71f686df80129cba8d5763f1e977b965210e61c768be55a84926b949af4c780,https://data.chain.link/streams/eth-usd,,
hype-updown-5m-1782951300,HYPE,"Hyperliquid Up or Down - July 1, 8:15PM-8:20PM ET",2026-07-02T00:20:00Z,2026-07-02T00:15:00Z,62.4035048068624,Down,"[""0"", ""1""]",,146.584778,,-0.495,0.01,resolved,0x0284ceb7952f41a88dcdc9cbbc4cd4e4d75198f8a3ad9a11bbb46529acf0b56a,https://data.chain.link/streams/hype-usd,,
sol-updown-5m-1782951300,SOL,"Solana Up or Down - July 1, 8:15PM-8:20PM ET",2026-07-02T00:20:00Z,2026-07-02T00:15:00Z,77.24926236386955,Down,"[""0"", ""1""]",0.01,3628.212106,15,-0.5,0.01,resolved,0xa961035fe332ff6a397489f4b23cb720ae57b84d866a526858b47a7300270c12,https://data.chain.link/streams/sol-usd,,
xrp-updown-5m-1782951300,XRP,"XRP Up or Down - July 1, 8:15PM-8:20PM ET",2026-07-02T00:20:00Z,2026-07-02T00:15:00Z,1.05035778425744,Down,"[""0"", ""1""]",0.01,2832.471197,,-0.5045,0.001,resolved,0x3bdb88948826debabbede80ee21fc5572c41380e34ebeee0664cec1bf35915ba,https://data.chain.link/streams/xrp-usd,,
bnb-updown-5m-1782951600,BNB,"BNB Up or Down - July 1, 8:20PM-8:25PM ET",2026-07-02T00:25:00Z,2026-07-02T00:20:00Z,547.4403694496058,Up,"[""1"", ""0""]",0.99,263.80730299999993,,0.465,0.02,resolved,0x682dcc65a0ff3b81fcd21e0d314ff5b49c6acaa74b24a5141bdbb6db46fb9158,https://data.chain.link/streams/bnb-usd,,
