slug,asset,question,endDate,eventStartTime,priceToBeat,winningOutcome,outcomePrices,lastTradePrice,volume,openInterest,oneHourPriceChange,spread,umaResolutionStatus,conditionId,resolutionSource,finalPrice,closedTime
bnb-updown-15m-1782691200,BNB,,,2026-06-29T00:00:00Z,,,,,,,,,,,,,
btc-updown-15m-1782691200,BTC,,,2026-06-29T00:00:00Z,,,,,,,,,,,,,
doge-updown-15m-1782691200,DOGE,,,2026-06-29T00:00:00Z,,,,,,,,,,,,,
eth-updown-15m-1782691200,ETH,,,2026-06-29T00:00:00Z,,,,,,,,,,,,,
hype-updown-15m-1782691200,HYPE,,,2026-06-29T00:00:00Z,,,,,,,,,,,,,
sol-updown-15m-1782691200,SOL,,,2026-06-29T00:00:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782691200,XRP,,,2026-06-29T00:00:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782692100,BNB,,,2026-06-29T00:15:00Z,,,,,,,,,,,,,
btc-updown-15m-1782692100,BTC,,,2026-06-29T00:15:00Z,,,,,,,,,,,,,
doge-updown-15m-1782692100,DOGE,,,2026-06-29T00:15:00Z,,,,,,,,,,,,,
eth-updown-15m-1782692100,ETH,,,2026-06-29T00:15:00Z,,,,,,,,,,,,,
hype-updown-15m-1782692100,HYPE,,,2026-06-29T00:15:00Z,,,,,,,,,,,,,
sol-updown-15m-1782692100,SOL,,,2026-06-29T00:15:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782692100,XRP,,,2026-06-29T00:15:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782693000,BNB,,,2026-06-29T00:30:00Z,,,,,,,,,,,,,
btc-updown-15m-1782693000,BTC,,,2026-06-29T00:30:00Z,,,,,,,,,,,,,
doge-updown-15m-1782693000,DOGE,,,2026-06-29T00:30:00Z,,,,,,,,,,,,,
eth-updown-15m-1782693000,ETH,,,2026-06-29T00:30:00Z,,,,,,,,,,,,,
hype-updown-15m-1782693000,HYPE,,,2026-06-29T00:30:00Z,,,,,,,,,,,,,
sol-updown-15m-1782693000,SOL,,,2026-06-29T00:30:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782693000,XRP,,,2026-06-29T00:30:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782693900,BNB,,,2026-06-29T00:45:00Z,,,,,,,,,,,,,
btc-updown-15m-1782693900,BTC,,,2026-06-29T00:45:00Z,,,,,,,,,,,,,
doge-updown-15m-1782693900,DOGE,,,2026-06-29T00:45:00Z,,,,,,,,,,,,,
eth-updown-15m-1782693900,ETH,,,2026-06-29T00:45:00Z,,,,,,,,,,,,,
hype-updown-15m-1782693900,HYPE,,,2026-06-29T00:45:00Z,,,,,,,,,,,,,
sol-updown-15m-1782693900,SOL,,,2026-06-29T00:45:00Z,,,,,,,,,,,,,
xrp-updown-15m-1782693900,XRP,,,2026-06-29T00:45:00Z,,,,,,,,,,,,,
bnb-updown-15m-1782694800,BNB,,,2026-06-29T01:00:00Z,,,,,,,,,,,,,
